dt,x,y,position,velocity,acceleration,jerk,heading
0.02,5.0030,-4.6250,0.0030,0.3000,15.0000,0.0000,0.0000
0.02,5.0120,-4.6250,0.0120,0.4500,7.5012,-374.9419,0.0000
0.02,5.0270,-4.6250,0.0270,0.7501,15.0039,375.1366,0.0000
0.02,5.0480,-4.6250,0.0480,1.0503,15.0086,0.2372,0.0000
0.02,5.0750,-4.6250,0.0750,1.3506,15.0154,0.3388,0.0000
0.02,5.1080,-4.6250,0.1080,1.6511,15.0244,0.4479,0.0000
0.02,5.1471,-4.6250,0.1471,1.9518,15.0357,0.5676,0.0001
0.02,5.1921,-4.6250,0.1921,2.2528,15.0498,0.7021,0.0001
0.02,5.2432,-4.6250,0.2432,2.5541,15.0669,0.8566,0.0002
0.02,5.3003,-4.6250,0.3003,2.8559,15.0877,1.0377,0.0003
0.02,5.3635,-4.6249,0.3635,3.1581,15.1127,1.2543,0.0004
0.02,5.4327,-4.6249,0.4327,3.4610,15.1431,1.5178,0.0006
0.02,5.5080,-4.6249,0.5080,3.7646,15.1800,1.8433,0.0009
0.02,5.5894,-4.6248,0.5894,4.0691,15.2250,2.2511,0.0012
0.02,5.6769,-4.6246,0.6769,4.3747,15.2803,2.7684,0.0017
0.02,5.7705,-4.6245,0.7705,4.6817,15.3490,3.4327,0.0022
0.02,5.8703,-4.6242,0.8703,4.9904,15.4349,4.2957,0.0030
0.02,5.9763,-4.6238,0.9763,5.3012,15.5435,5.4305,0.0039
0.02,6.0886,-4.6233,1.0886,5.6149,15.6824,6.9414,0.0050
0.02,6.2073,-4.6227,1.2073,5.9321,15.8619,8.9795,0.0065
0.02,6.3324,-4.6217,1.3324,6.2541,16.0973,11.7683,0.0083
0.02,6.4640,-4.6205,1.4640,6.5823,16.4102,15.6422,0.0107
0.02,6.6024,-4.6188,1.6024,6.9189,16.8324,21.1127,0.0137
0.02,6.7477,-4.6166,1.7477,7.2672,17.4119,28.9736,0.0175
0.02,6.9003,-4.6135,1.9004,7.6316,18.2214,40.4781,0.0225
0.02,7.0606,-4.6094,2.0607,8.0191,19.3740,57.6293,0.0291
0.02,7.2293,-4.6038,2.2295,8.4400,21.0469,83.6446,0.0378
0.02,7.4074,-4.5960,2.4078,8.9104,23.5193,123.6183,0.0496
0.02,7.5962,-4.5852,2.5969,9.4548,27.2222,185.1447,0.0657
0.02,7.7978,-4.5698,2.7991,10.1102,32.7703,277.4053,0.0881
0.02,8.0115,-4.5477,3.0139,10.7428,31.6296,-57.0364,0.1191
0.02,8.2364,-4.5162,3.2410,11.3526,30.4881,-57.0725,0.1609
0.02,8.4734,-4.4713,3.4822,12.0612,35.4291,247.0473,0.2153
0.02,8.7190,-4.4092,3.7355,12.6674,30.3101,-255.9494,0.2806
0.02,8.9626,-4.3299,3.9917,12.8088,7.0707,-1161.9667,0.3483
0.02,9.1903,-4.2394,4.2368,12.2536,-27.7580,-1741.4354,0.4062
0.02,9.3948,-4.1464,4.4614,11.2310,-51.1319,-1168.6963,0.4459
0.02,9.5778,-4.0561,4.6655,10.2047,-51.3125,-9.0278,0.4673
0.02,9.7461,-3.9702,4.8544,9.4447,-38.0008,665.5807,0.4752
0.02,9.9056,-3.8881,5.0339,8.9736,-23.5571,722.1872,0.4747
0.02,10.0608,-3.8088,5.2082,8.7147,-12.9457,530.5719,0.4697
0.02,10.2143,-3.7316,5.3799,8.5887,-6.2991,332.3305,0.4624
0.02,10.3674,-3.6560,5.5507,8.5399,-2.4420,192.8507,0.4542
0.02,10.5211,-3.5818,5.7214,8.5339,-0.2976,107.2217,0.4459
0.02,10.6733,-3.5098,5.8897,8.4161,-5.8882,-279.5289,0.4380
0.02,10.8216,-3.4410,6.0532,8.1734,-12.1365,-312.4160,0.4309
0.02,10.9659,-3.3752,6.2119,7.9330,-12.0204,5.8070,0.4245
0.02,11.1063,-3.3122,6.3657,7.6916,-12.0691,-2.4374,0.4189
0.02,11.2425,-3.2520,6.5147,7.4478,-12.1892,-6.0062,0.4140
0.02,11.3745,-3.1943,6.6587,7.2011,-12.3347,-7.2729,0.4097
0.02,11.5021,-3.1392,6.7977,6.9515,-12.4833,-7.4311,0.4061
0.02,11.6253,-3.0864,6.9317,6.6990,-12.6251,-7.0872,0.4030
0.02,11.7439,-3.0361,7.0606,6.4439,-12.7560,-6.5490,0.4003
0.02,11.8579,-2.9880,7.1843,6.1863,-12.8755,-5.9726,0.3982
0.02,11.9672,-2.9421,7.3028,5.9267,-12.9842,-5.4346,0.3965
0.02,12.0718,-2.8984,7.4161,5.6650,-13.0836,-4.9711,0.3951
0.02,12.1715,-2.8569,7.5242,5.4015,-13.1755,-4.5965,0.3942
0.02,12.2663,-2.8175,7.6269,5.1362,-13.2618,-4.3145,0.3935
0.02,12.3563,-2.7801,7.7243,4.8694,-13.3443,-4.1231,0.3932
0.02,12.4467,-2.7427,7.8221,4.8930,1.1836,726.3967,0.3931
0.02,12.5353,-2.7059,7.9181,4.7989,-4.7067,-294.5164,0.3935
0.02,12.6196,-2.6708,8.0094,4.5643,-11.7297,-351.1490,0.3947
0.02,12.7048,-2.6353,8.1016,4.6131,2.4391,708.4396,0.3967
0.02,12.7909,-2.5991,8.1951,4.6718,2.9335,24.7191,0.3997
0.02,12.8782,-2.5620,8.2899,4.7415,3.4895,27.7983,0.4040
0.02,12.9668,-2.5238,8.3864,4.8241,4.1293,31.9903,0.4098
0.02,13.0569,-2.4843,8.4848,4.9217,4.8798,37.5243,0.4173
0.02,13.1488,-2.4430,8.5856,5.0372,5.7742,44.7196,0.4268
0.02,13.2428,-2.3996,8.6891,5.1743,6.8542,54.0030,0.4388
0.02,13.3391,-2.3536,8.7958,5.3377,8.1727,65.9248,0.4537
0.02,13.4381,-2.3042,8.9065,5.5337,9.7960,81.1622,0.4721
0.02,13.5403,-2.2506,9.0219,5.7698,11.8056,100.4809,0.4947
0.02,13.6462,-2.1916,9.1430,6.0557,14.2974,124.5909,0.5223
0.02,13.7561,-2.1259,9.2711,6.4032,17.3726,153.7592,0.5562
0.02,13.8705,-2.0515,9.4076,6.8254,21.1108,186.9091,0.5975
0.02,13.9897,-1.9660,9.5543,7.3355,25.5055,219.7363,0.6479
0.02,14.1134,-1.8664,9.7131,7.9421,30.3306,241.2555,0.7091
0.02,14.2404,-1.7492,9.8859,8.6403,34.9072,228.8318,0.7828
0.02,14.3678,-1.6110,10.0739,9.3964,37.8066,144.9707,0.8699
0.02,14.4907,-1.4499,10.2765,10.1313,36.7467,-52.9989,0.9701
0.02,14.6019,-1.2667,10.4908,10.7169,29.2812,-373.2727,1.0807
0.02,14.6942,-1.0667,10.7110,11.0109,14.6999,-729.0671,1.1966
0.02,14.7623,-0.8590,10.9296,10.9291,-4.0912,-939.5514,1.3110
