dt,x,y,position,velocity,acceleration,jerk,heading
0.02,5.0030,5.5000,0.0030,0.3000,15.0000,0.0000,0.0000
0.02,5.0120,5.5000,0.0120,0.6000,15.0000,0.0000,0.0000
0.02,5.0270,5.5000,0.0270,0.9000,15.0000,0.0000,0.0000
0.02,5.0480,5.5000,0.0480,1.2000,15.0000,0.0000,0.0000
0.02,5.0750,5.5000,0.0750,1.5000,15.0000,0.0000,0.0000
0.02,5.1080,5.5000,0.1080,1.8000,15.0000,0.0000,0.0000
0.02,5.1470,5.5000,0.1470,2.1000,15.0000,0.0000,0.0000
0.02,5.1920,5.5000,0.1920,2.4000,15.0000,0.0000,0.0000
0.02,5.2430,5.5000,0.2430,2.7000,15.0000,0.0000,0.0000
0.02,5.3000,5.5000,0.3000,3.0000,15.0000,0.0000,0.0000
0.02,5.3630,5.5000,0.3630,3.3000,15.0000,0.0000,0.0000
0.02,5.4320,5.5000,0.4320,3.6000,15.0000,0.0000,0.0000
0.02,5.5070,5.5000,0.5070,3.9000,15.0000,0.0000,0.0000
0.02,5.5880,5.5000,0.5880,4.2000,15.0000,0.0000,0.0000
0.02,5.6750,5.5000,0.6750,4.5000,15.0000,0.0000,0.0000
0.02,5.7680,5.5000,0.7680,4.8000,15.0000,0.0000,0.0000
0.02,5.8670,5.5000,0.8670,5.1000,15.0000,0.0000,0.0000
0.02,5.9720,5.5000,0.9720,5.4000,15.0000,0.0000,0.0000
0.02,6.0830,5.5000,1.0830,5.7000,15.0000,0.0000,0.0000
0.02,6.2000,5.5000,1.2000,6.0000,15.0000,0.0000,0.0000
0.02,6.3230,5.5000,1.3230,6.3000,15.0000,0.0000,0.0000
0.02,6.4520,5.5000,1.4520,6.6000,15.0000,0.0000,0.0000
0.02,6.5870,5.5000,1.5870,6.9000,15.0000,0.0000,0.0000
0.02,6.7280,5.5000,1.7280,7.2000,15.0000,0.0000,0.0000
0.02,6.8750,5.5000,1.8750,7.5000,15.0000,0.0000,0.0000
0.02,7.0280,5.5000,2.0280,7.8000,15.0000,0.0000,0.0000
0.02,7.1870,5.5000,2.1870,8.1000,15.0000,0.0000,0.0000
0.02,7.3520,5.5000,2.3520,8.4000,15.0000,0.0000,0.0000
0.02,7.5230,5.5000,2.5230,8.7000,15.0000,0.0000,0.0000
0.02,7.7000,5.5000,2.7000,9.0000,15.0000,0.0000,0.0000
0.02,7.8830,5.5000,2.8830,9.3000,15.0000,0.0000,0.0000
0.02,8.0720,5.5000,3.0720,9.6000,15.0000,0.0000,0.0000
0.02,8.2670,5.5000,3.2670,9.9000,15.0000,0.0000,0.0000
0.02,8.4622,5.5000,3.4622,9.6172,-14.1402,0.0000,0.0000
0.02,8.6517,5.5000,3.6517,9.3344,-14.1402,0.0000,0.0000
0.02,8.8355,5.5000,3.8355,9.0516,-14.1402,0.0000,0.0000
0.02,9.0138,5.5000,4.0138,8.7688,-14.1402,0.0000,0.0000
0.02,9.1863,5.5000,4.1863,8.4860,-14.1402,0.0000,0.0000
0.02,9.3532,5.5000,4.3532,8.2032,-14.1402,0.0000,0.0000
0.02,9.5144,5.5000,4.5144,7.9204,-14.1402,0.0000,0.0000
0.02,9.6700,5.5000,4.6700,7.6376,-14.1402,0.0000,0.0000
0.02,9.8199,5.5000,4.8199,7.3548,-14.1402,0.0000,0.0000
0.02,9.9642,5.5000,4.9642,7.0720,-14.1402,0.0000,0.0000
0.02,10.1086,5.5000,5.1086,7.3720,15.0000,0.0000,-0.0003
0.02,10.2524,5.4999,5.2524,7.0000,15.0000,0.0000,-0.0016
0.02,10.3924,5.4995,5.3924,7.0000,15.0000,0.0000,-0.0039
0.02,10.5324,5.4987,5.5324,7.0000,15.0000,0.0000,-0.0074
0.02,10.6723,5.4974,5.6724,7.0000,15.0000,0.0000,-0.0119
0.02,10.8123,5.4953,5.8124,7.0000,15.0000,0.0000,-0.0178
0.02,10.9523,5.4923,5.9524,7.0000,15.0000,0.0000,-0.0250
0.02,11.0922,5.4882,6.0924,7.0000,15.0000,0.0000,-0.0338
0.02,11.2321,5.4828,6.2324,7.0000,15.0000,0.0000,-0.0443
0.02,11.3720,5.4758,6.3724,7.0000,15.0000,0.0000,-0.0566
0.02,11.5117,5.4668,6.5124,7.0000,15.0000,0.0000,-0.0712
0.02,11.6512,5.4557,6.6524,7.0000,15.0000,0.0000,-0.0882
0.02,11.7906,5.4420,6.7924,7.0000,15.0000,0.0000,-0.1081
0.02,11.9296,5.4254,6.9324,7.0000,15.0000,0.0000,-0.1312
0.02,12.0681,5.4052,7.0724,7.0000,15.0000,0.0000,-0.1581
0.02,12.2060,5.3811,7.2124,7.0000,15.0000,0.0000,-0.1894
0.02,12.3430,5.3523,7.3524,7.0000,15.0000,0.0000,-0.2257
0.02,12.4788,5.3182,7.4924,7.0000,15.0000,0.0000,-0.2679
0.02,12.6128,5.2779,7.6324,7.0000,15.0000,0.0000,-0.3168
0.02,12.7446,5.2307,7.7724,7.0000,15.0000,0.0000,-0.3730
0.02,12.8733,5.1756,7.9124,7.0000,15.0000,0.0000,-0.4372
0.02,12.9979,5.1119,8.0524,7.0000,15.0000,0.0000,-0.5096
0.02,13.1173,5.0388,8.1924,7.0000,15.0000,0.0000,-0.5896
0.02,13.2302,4.9561,8.3324,7.0000,15.0000,0.0000,-0.6758
0.02,13.3354,4.8638,8.4724,7.0000,15.0000,0.0000,-0.7659
0.02,13.4317,4.7623,8.6124,7.0000,15.0000,0.0000,-0.8568
0.02,13.5186,4.6525,8.7524,7.0000,15.0000,0.0000,-0.9452
0.02,13.5957,4.5357,8.8924,7.0000,15.0000,0.0000,-1.0285
0.02,13.6632,4.4131,9.0324,7.0000,15.0000,0.0000,-1.1048
0.02,13.7217,4.2860,9.1724,7.0000,15.0000,0.0000,-1.1731
0.02,13.7719,4.1553,9.3124,7.0000,15.0000,0.0000,-1.2334
0.02,13.8147,4.0220,9.4524,7.0000,15.0000,0.0000,-1.2859
0.02,13.8509,3.8868,9.5924,7.0000,15.0000,0.0000,-1.3316
0.02,13.8813,3.7501,9.7324,7.0000,15.0000,0.0000,-1.3710
0.02,13.9067,3.6125,9.8724,7.0000,15.0000,0.0000,-1.4049
0.02,13.9277,3.4741,10.0124,7.0000,15.0000,0.0000,-1.4342
0.02,13.9450,3.3351,10.1524,7.0000,15.0000,0.0000,-1.4593
0.02,13.9590,3.1958,10.2924,7.0000,15.0000,0.0000,-1.4810
0.02,13.9703,3.0563,10.4324,7.0000,15.0000,0.0000,-1.4995
0.02,13.9791,2.9166,10.5724,7.0000,15.0000,0.0000,-1.5153
0.02,13.9859,2.7767,10.7124,7.0000,15.0000,0.0000,-1.5287
0.02,13.9910,2.6368,10.8524,7.0000,15.0000,0.0000,-1.5399
0.02,13.9947,2.4969,10.9924,7.0000,15.0000,0.0000,-1.5492
0.02,13.9971,2.3569,11.1324,7.0000,15.0000,0.0000,-1.5566
0.02,13.9987,2.2169,11.2724,7.0000,15.0000,0.0000,-1.5625
0.02,13.9996,2.0769,11.4124,7.0000,15.0000,0.0000,-1.5667
0.02,13.9999,1.9369,11.5524,7.0000,15.0000,0.0000,-1.5694
0.02,14.0000,1.7969,11.6924,7.0000,15.0000,0.0000,-1.5707
0.02,14.0000,1.6539,11.8354,7.3000,15.0000,0.0000,-1.5711
0.02,13.9998,1.5109,11.9784,7.0000,15.0000,0.0000,-1.5730
0.02,13.9993,1.3709,12.1184,7.0000,15.0000,0.0000,-1.5762
0.02,13.9982,1.2309,12.2584,7.0000,15.0000,0.0000,-1.5811
0.02,13.9964,1.0909,12.3984,7.0000,15.0000,0.0000,-1.5875
0.02,13.9935,0.9510,12.5384,7.0000,15.0000,0.0000,-1.5956
0.02,13.9893,0.8110,12.6784,7.0000,15.0000,0.0000,-1.6056
0.02,13.9836,0.6711,12.8184,7.0000,15.0000,0.0000,-1.6176
0.02,13.9761,0.5313,12.9584,7.0000,15.0000,0.0000,-1.6319
0.02,13.9664,0.3917,13.0984,7.0000,15.0000,0.0000,-1.6487
0.02,13.9542,0.2522,13.2384,7.0000,15.0000,0.0000,-1.6683
0.02,13.9390,0.1131,13.3784,7.0000,15.0000,0.0000,-1.6912
0.02,13.9204,-0.0257,13.5184,7.0000,15.0000,0.0000,-1.7178
0.02,13.8978,-0.1639,13.6584,7.0000,15.0000,0.0000,-1.7487
0.02,13.8706,-0.3012,13.7984,7.0000,15.0000,0.0000,-1.7846
0.02,13.8382,-0.4374,13.9384,7.0000,15.0000,0.0000,-1.8263
0.02,13.7996,-0.5719,14.0784,7.0000,15.0000,0.0000,-1.8744
0.02,13.7542,-0.7043,14.2184,7.0000,15.0000,0.0000,-1.9298
0.02,13.7010,-0.8338,14.3584,7.0000,15.0000,0.0000,-1.9930
0.02,13.6392,-0.9594,14.4984,7.0000,15.0000,0.0000,-2.0643
