dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,11.9400,0.0000,6.9400,6.1000,-15.0000,0.0000,6.9400,6.1000,-15.0000,0.0000,6.9400,6.1000,-15.0000,0.0000,0.0000
0.02,12.0560,0.0000,7.0560,5.8000,-15.0000,0.0000,7.0560,5.8000,-15.0000,0.0000,7.0560,5.8000,-15.0000,0.0000,0.0000
0.02,12.1660,0.0000,7.1660,5.5000,-15.0000,0.0000,7.1660,5.5000,-15.0000,0.0000,7.1660,5.5000,-15.0000,0.0000,0.0000
0.02,12.2700,0.0000,7.2700,5.2000,-15.0000,0.0000,7.2700,5.2000,-15.0000,0.0000,7.2700,5.2000,-15.0000,0.0000,0.0000
0.02,12.3680,0.0000,7.3680,4.9000,-15.0000,0.0000,7.3680,4.9000,-15.0000,0.0000,7.3680,4.9000,-15.0000,0.0000,0.0000
0.02,12.4600,0.0000,7.4600,4.6000,-15.0000,0.0000,7.4600,4.6000,-15.0000,0.0000,7.4600,4.6000,-15.0000,0.0000,0.0000
0.02,12.5460,0.0000,7.5460,4.3000,-15.0000,0.0000,7.5460,4.3000,-15.0000,0.0000,7.5460,4.3000,-15.0000,0.0000,0.0000
0.02,12.6260,0.0000,7.6260,4.0000,-15.0000,0.0000,7.6260,4.0000,-15.0000,0.0000,7.6260,4.0000,-15.0000,0.0000,0.0000
0.02,12.7000,0.0000,7.7000,3.7000,-15.0000,0.0000,7.7000,3.7000,-15.0000,0.0000,7.7000,3.7000,-15.0000,0.0000,0.0000
0.02,12.7680,0.0000,7.7680,3.4000,-15.0000,0.0000,7.7680,3.4000,-15.0000,0.0000,7.7680,3.4000,-15.0000,0.0000,0.0000
0.02,12.8300,0.0000,7.8300,3.1000,-15.0000,0.0000,7.8300,3.1000,-15.0000,0.0000,7.8300,3.1000,-15.0000,0.0000,0.0000
0.02,12.8860,0.0000,7.8860,2.8000,-15.0000,0.0000,7.8860,2.8000,-15.0000,0.0000,7.8860,2.8000,-15.0000,0.0000,0.0000
0.02,12.9360,0.0000,7.9360,2.5000,-15.0000,0.0000,7.9360,2.5000,-15.0000,0.0000,7.9360,2.5000,-15.0000,0.0000,0.0000
0.02,12.9800,0.0000,7.9800,2.2000,-15.0000,0.0000,7.9800,2.2000,-15.0000,0.0000,7.9800,2.2000,-15.0000,0.0000,0.0000
0.02,13.0180,0.0000,8.0180,1.9000,-15.0000,0.0000,8.0180,1.9000,-15.0000,0.0000,8.0180,1.9000,-15.0000,0.0000,0.0000
0.02,13.0500,0.0000,8.0500,1.6000,-15.0000,0.0000,8.0500,1.6000,-15.0000,0.0000,8.0500,1.6000,-15.0000,0.0000,0.0000
0.02,13.0760,0.0000,8.0760,1.3000,-15.0000,0.0000,8.0760,1.3000,-15.0000,0.0000,8.0760,1.3000,-15.0000,0.0000,0.0000
0.02,13.0960,0.0000,8.0960,1.0000,-15.0000,0.0000,8.0960,1.0000,-15.0000,0.0000,8.0960,1.0000,-15.0000,0.0000,0.0000
0.02,13.1100,0.0000,8.1100,0.7000,-15.0000,0.0000,8.1100,0.7000,-15.0000,0.0000,8.1100,0.7000,-15.0000,0.0000,0.0000
0.02,13.1180,0.0000,8.1180,0.4000,-15.0000,0.0000,8.1180,0.4000,-15.0000,0.0000,8.1180,0.4000,-15.0000,0.0000,0.0000
0.02,13.1200,0.0000,8.1200,0.1000,-15.0000,0.0000,8.1200,0.1000,-15.0000,0.0000,8.1200,0.1000,-15.0000,0.0000,0.0000
0.02,13.1160,0.0000,8.1240,0.2000,5.0000,1000.0000,8.1160,-0.2000,-15.0000,0.0000,8.1240,0.2000,5.0000,1000.0000,0.0000
