dt,x,y,position,velocity,acceleration,jerk,heading
0.02,0.0030,0.0000,0.0030,0.3000,15.0000,0.0000,0.0000
0.02,0.0120,0.0000,0.0120,0.6000,15.0000,0.0000,0.0000
0.02,0.0270,0.0000,0.0270,0.9000,15.0000,0.0000,0.0000
0.02,0.0480,0.0000,0.0480,1.2000,15.0000,0.0000,0.0000
0.02,0.0750,0.0000,0.0750,1.5000,15.0000,0.0000,0.0000
0.02,0.1080,0.0000,0.1080,1.8000,15.0000,0.0000,0.0000
0.02,0.1470,0.0000,0.1470,2.1000,15.0000,0.0000,0.0000
0.02,0.1920,0.0000,0.1920,2.4000,15.0000,0.0000,0.0000
0.02,0.2430,0.0000,0.2430,2.7000,15.0000,0.0000,0.0000
0.02,0.3000,0.0000,0.3000,3.0000,15.0000,0.0000,0.0000
0.02,0.3630,0.0000,0.3630,3.3000,15.0000,0.0000,0.0000
0.02,0.4320,0.0000,0.4320,3.6000,15.0000,0.0000,0.0000
0.02,0.5070,0.0000,0.5070,3.9000,15.0000,0.0000,0.0000
0.02,0.5880,0.0000,0.5880,4.2000,15.0000,0.0000,0.0000
0.02,0.6750,0.0000,0.6750,4.5000,15.0000,0.0000,0.0000
0.02,0.7680,0.0000,0.7680,4.8000,15.0000,0.0000,0.0000
0.02,0.8670,0.0000,0.8670,5.1000,15.0000,0.0000,0.0000
0.02,0.9720,0.0000,0.9720,5.4000,15.0000,0.0000,0.0000
0.02,1.0830,0.0000,1.0830,5.7000,15.0000,0.0000,0.0000
0.02,1.2000,0.0000,1.2000,6.0000,15.0000,0.0000,0.0000
0.02,1.3230,0.0000,1.3230,6.3000,15.0000,0.0000,0.0000
0.02,1.4520,0.0000,1.4520,6.6000,15.0000,0.0000,0.0000
0.02,1.5870,0.0000,1.5870,6.9000,15.0000,0.0000,0.0000
0.02,1.7260,0.0000,1.7260,7.0000,15.0000,0.0000,0.0000
0.02,1.8660,0.0000,1.8660,7.0000,15.0000,0.0000,0.0000
0.02,2.0090,0.0000,2.0090,7.3000,15.0000,0.0000,0.0000
0.02,2.1520,0.0000,2.1520,7.0000,15.0000,0.0000,0.0008
0.02,2.2920,0.0003,2.2920,7.0000,15.0000,0.0000,0.0030
0.02,2.4320,0.0010,2.4320,7.0000,15.0000,0.0000,0.0067
0.02,2.5720,0.0022,2.5720,7.0000,15.0000,0.0000,0.0117
0.02,2.7120,0.0043,2.7120,7.0000,15.0000,0.0000,0.0182
0.02,2.8519,0.0074,2.8520,7.0000,15.0000,0.0000,0.0263
0.02,2.9919,0.0117,2.9920,7.0000,15.0000,0.0000,0.0360
0.02,3.1318,0.0176,3.1320,7.0000,15.0000,0.0000,0.0476
0.02,3.2715,0.0252,3.2720,7.0000,15.0000,0.0000,0.0612
0.02,3.4112,0.0348,3.4120,7.0000,15.0000,0.0000,0.0770
0.02,3.5507,0.0468,3.5520,7.0000,15.0000,0.0000,0.0953
0.02,3.6899,0.0616,3.6920,7.0000,15.0000,0.0000,0.1164
0.02,3.8288,0.0795,3.8320,7.0000,15.0000,0.0000,0.1407
0.02,3.9671,0.1010,3.9720,7.0000,15.0000,0.0000,0.1685
0.02,4.1047,0.1266,4.1120,7.0000,15.0000,0.0000,0.2005
0.02,4.2414,0.1570,4.2520,7.0000,15.0000,0.0000,0.2371
0.02,4.3768,0.1926,4.3920,7.0000,15.0000,0.0000,0.2790
0.02,4.5104,0.2343,4.5320,7.0000,15.0000,0.0000,0.3268
0.02,4.6417,0.2827,4.6720,7.0000,15.0000,0.0000,0.3810
0.02,4.7700,0.3387,4.8120,7.0000,15.0000,0.0000,0.4421
0.02,4.8945,0.4027,4.9520,7.0000,15.0000,0.0000,0.5099
0.02,5.0141,0.4755,5.0920,7.0000,15.0000,0.0000,0.5842
0.02,5.1277,0.5572,5.2320,7.0000,15.0000,0.0000,0.6637
0.02,5.2343,0.6479,5.3720,7.0000,15.0000,0.0000,0.7466
0.02,5.3329,0.7472,5.5120,7.0000,15.0000,0.0000,0.8306
0.02,5.4230,0.8544,5.6520,7.0000,15.0000,0.0000,0.9130
0.02,5.5041,0.9684,5.7920,7.0000,15.0000,0.0000,0.9917
0.02,5.5763,1.0883,5.9320,7.0000,15.0000,0.0000,1.0648
0.02,5.6400,1.2130,6.0720,7.0000,15.0000,0.0000,1.1313
0.02,5.6956,1.3414,6.2120,7.0000,15.0000,0.0000,1.1908
0.02,5.7440,1.4728,6.3520,7.0000,15.0000,0.0000,1.2435
0.02,5.7859,1.6063,6.4920,7.0000,15.0000,0.0000,1.2898
0.02,5.8219,1.7416,6.6320,7.0000,15.0000,0.0000,1.3302
0.02,5.8528,1.8782,6.7720,7.0000,15.0000,0.0000,1.3655
0.02,5.8792,2.0156,6.9120,7.0000,15.0000,0.0000,1.3961
0.02,5.9017,2.1538,7.0520,7.0000,15.0000,0.0000,1.4228
0.02,5.9207,2.2925,7.1920,7.0000,15.0000,0.0000,1.4460
0.02,5.9367,2.4316,7.3320,7.0000,15.0000,0.0000,1.4661
0.02,5.9500,2.5710,7.4720,7.0000,15.0000,0.0000,1.4836
0.02,5.9612,2.7105,7.6120,7.0000,15.0000,0.0000,1.4987
0.02,5.9703,2.8502,7.7520,7.0000,15.0000,0.0000,1.5118
0.02,5.9776,2.9871,7.8890,6.7031,-14.8459,0.0000,1.5229
0.02,5.9833,3.1180,8.0201,6.4062,-14.8459,0.0000,1.5321
0.02,5.9876,3.2431,8.1453,6.1092,-14.8459,0.0000,1.5397
0.02,5.9909,3.3623,8.2645,5.8123,-14.8459,0.0000,1.5459
0.02,5.9935,3.4755,8.3778,5.5154,-14.8459,0.0000,1.5511
0.02,5.9953,3.5828,8.4851,5.2185,-14.8459,0.0000,1.5553
0.02,5.9967,3.6842,8.5865,4.9216,-14.8459,0.0000,1.5587
0.02,5.9978,3.7797,8.6820,4.6246,-14.8459,0.0000,1.5615
0.02,5.9985,3.8692,8.7715,4.3277,-14.8459,0.0000,1.5637
0.02,5.9990,3.9528,8.8551,4.0308,-14.8459,0.0000,1.5655
0.02,5.9993,4.0304,8.9327,3.7339,-14.8459,0.0000,1.5669
0.02,5.9996,4.1022,9.0044,3.4370,-14.8459,0.0000,1.5680
0.02,5.9997,4.1679,9.0702,3.1401,-14.8459,0.0000,1.5688
0.02,5.9998,4.2278,9.1300,2.8431,-14.8459,0.0000,1.5694
0.02,5.9999,4.2817,9.1839,2.5462,-14.8459,0.0000,1.5698
0.02,5.9999,4.3296,9.2319,2.2493,-14.8459,0.0000,1.5702
0.02,6.0000,4.3716,9.2739,1.9524,-14.8459,0.0000,1.5704
0.02,6.0000,4.4077,9.3100,1.6555,-14.8459,0.0000,1.5705
0.02,6.0000,4.4378,9.3401,1.3585,-14.8459,0.0000,1.5706
0.02,6.0000,4.4620,9.3643,1.0616,-14.8459,0.0000,1.5706
0.02,6.0000,4.4803,9.3826,0.7647,-14.8459,0.0000,1.5706
0.02,6.0000,4.4926,9.3949,0.4678,-14.8459,0.0000,1.5706
0.02,6.0000,4.4990,9.4013,0.1709,-14.8459,0.0000,1.5706
