dt,x,y,position,velocity,acceleration,jerk,heading
0.02,5.0030,4.3750,0.0030,0.3000,15.0000,0.0000,0.0000
0.02,5.0120,4.3750,0.0120,0.4500,7.5000,-375.0000,0.0000
0.02,5.0270,4.3750,0.0270,0.7500,15.0000,375.0000,0.0000
0.02,5.0480,4.3750,0.0480,1.0500,15.0000,0.0000,0.0000
0.02,5.0750,4.3750,0.0750,1.3500,15.0000,0.0000,0.0000
0.02,5.1080,4.3750,0.1080,1.6500,15.0000,0.0000,0.0000
0.02,5.1470,4.3750,0.1470,1.9500,15.0000,0.0000,0.0000
0.02,5.1920,4.3750,0.1920,2.2500,15.0000,0.0000,0.0000
0.02,5.2430,4.3750,0.2430,2.5500,15.0000,0.0000,0.0000
0.02,5.3000,4.3750,0.3000,2.8500,15.0000,0.0000,0.0000
0.02,5.3630,4.3750,0.3630,3.1500,15.0000,0.0000,0.0000
0.02,5.4320,4.3750,0.4320,3.4500,15.0000,0.0000,0.0000
0.02,5.5070,4.3750,0.5070,3.7500,15.0000,0.0000,0.0000
0.02,5.5880,4.3750,0.5880,4.0500,15.0000,0.0000,0.0000
0.02,5.6750,4.3750,0.6750,4.3500,15.0000,0.0000,0.0000
0.02,5.7680,4.3750,0.7680,4.6500,15.0000,0.0000,0.0000
0.02,5.8670,4.3750,0.8670,4.9500,15.0000,0.0000,0.0000
0.02,5.9720,4.3750,0.9720,5.2500,15.0000,0.0001,0.0000
0.02,6.0830,4.3750,1.0830,5.5500,15.0000,-0.0001,0.0000
0.02,6.2000,4.3750,1.2000,5.8500,15.0000,0.0000,0.0000
0.02,6.3230,4.3750,1.3230,6.1500,15.0000,0.0000,0.0000
0.02,6.4520,4.3750,1.4520,6.4500,15.0000,0.0000,0.0000
0.02,6.5870,4.3750,1.5870,6.7500,15.0000,0.0000,0.0000
0.02,6.7280,4.3750,1.7280,7.0500,15.0000,0.0000,0.0000
0.02,6.8750,4.3750,1.8750,7.3500,15.0000,0.0000,0.0000
0.02,7.0280,4.3750,2.0280,7.6500,15.0000,0.0000,0.0000
0.02,7.1870,4.3750,2.1870,7.9500,15.0000,0.0000,0.0000
0.02,7.3520,4.3750,2.3520,8.2500,15.0000,0.0000,0.0000
0.02,7.5230,4.3750,2.5230,8.5500,15.0000,0.0000,0.0000
0.02,7.7000,4.3750,2.7000,8.8500,15.0000,0.0000,0.0000
0.02,7.8830,4.3750,2.8830,9.1500,15.0000,0.0000,0.0000
0.02,8.0720,4.3750,3.0720,9.4500,15.0000,0.0000,0.0000
0.02,8.2670,4.3750,3.2670,9.7500,15.0000,0.0000,0.0000
0.02,8.4622,4.3750,3.4622,9.7586,0.4299,-728.5055,0.0000
0.02,8.6517,4.3750,3.6517,9.4758,-14.1402,-728.5054,0.0000
0.02,8.8355,4.3750,3.8355,9.1930,-14.1402,0.0000,0.0000
0.02,9.0138,4.3750,4.0138,8.9102,-14.1402,0.0000,0.0000
0.02,9.1863,4.3750,4.1863,8.6274,-14.1402,0.0000,0.0000
0.02,9.3532,4.3750,4.3532,8.3446,-14.1402,0.0000,0.0000
