dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,6.0360,0.0000,4.0360,7.0000,0.0000,0.0000,4.0360,7.0000,15.0000,0.0000,4.0360,7.0000,0.0000,0.0000,0.0000
0.02,6.1760,0.0000,4.1760,7.0000,0.0000,0.0000,4.1760,7.0000,15.0000,0.0000,4.1760,7.0000,0.0000,0.0000,0.0000
0.02,6.3160,0.0000,4.3160,7.0000,0.0000,0.0000,4.3160,7.0000,15.0000,0.0000,4.3160,7.0000,0.0000,0.0000,0.0000
0.02,6.4560,0.0000,4.4560,7.0000,0.0000,0.0000,4.4560,7.0000,15.0000,0.0000,4.4560,7.0000,0.0000,0.0000,0.0000
0.02,6.5960,0.0000,4.5960,7.0000,0.0000,0.0000,4.5960,7.0000,15.0000,0.0000,4.5960,7.0000,0.0000,0.0000,0.0000
0.02,6.7360,0.0000,4.7360,7.0000,0.0000,0.0000,4.7360,7.0000,15.0000,0.0000,4.7360,7.0000,0.0000,0.0000,0.0000
0.02,6.8760,0.0000,4.8760,7.0000,0.0000,0.0000,4.8760,7.0000,15.0000,0.0000,4.8760,7.0000,0.0000,0.0000,0.0000
0.02,7.0160,0.0000,5.0160,7.0000,0.0000,0.0000,5.0160,7.0000,15.0000,0.0000,5.0160,7.0000,0.0000,0.0000,0.0000
0.02,7.1560,0.0000,5.1560,7.0000,0.0000,0.0000,5.1560,7.0000,15.0000,0.0000,5.1560,7.0000,0.0000,0.0000,0.0000
0.02,7.2960,0.0000,5.2960,7.0000,0.0000,0.0000,5.2960,7.0000,15.0000,0.0000,5.2960,7.0000,0.0000,0.0000,0.0000
0.02,7.4360,0.0000,5.4360,7.0000,0.0000,0.0000,5.4360,7.0000,15.0000,0.0000,5.4360,7.0000,0.0000,0.0000,0.0000
0.02,7.5760,0.0000,5.5760,7.0000,0.0000,0.0000,5.5760,7.0000,15.0000,0.0000,5.5760,7.0000,0.0000,0.0000,0.0000
0.02,7.7160,0.0000,5.7160,7.0000,0.0000,0.0000,5.7160,7.0000,15.0000,0.0000,5.7160,7.0000,0.0000,0.0000,0.0000
0.02,7.8560,0.0000,5.8560,7.0000,0.0000,0.0000,5.8560,7.0000,15.0000,0.0000,5.8560,7.0000,0.0000,0.0000,0.0000
0.02,7.9960,0.0000,5.9960,7.0000,0.0000,0.0000,5.9960,7.0000,15.0000,0.0000,5.9960,7.0000,0.0000,0.0000,0.0000
0.02,8.1360,0.0000,6.1360,7.0000,0.0000,0.0000,6.1360,7.0000,15.0000,0.0000,6.1360,7.0000,0.0000,0.0000,0.0000
