dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,7.7612,0.0000,5.2612,7.7000,-7.0000,0.0000,5.2612,7.7000,-7.0000,0.0000,5.2612,7.7000,-7.0000,0.0000,0.0000
0.02,7.9124,0.0000,5.4124,7.5600,-7.0000,0.0000,5.4124,7.5600,-7.0000,0.0000,5.4124,7.5600,-7.0000,0.0000,0.0000
0.02,8.0608,0.0000,5.5608,7.4200,-7.0000,0.0000,5.5608,7.4200,-7.0000,0.0000,5.5608,7.4200,-7.0000,0.0000,0.0000
0.02,8.2064,0.0000,5.7064,7.2800,-7.0000,0.0000,5.7064,7.2800,-7.0000,0.0000,5.7064,7.2800,-7.0000,0.0000,0.0000
0.02,8.3492,0.0000,5.8492,7.1400,-7.0000,0.0000,5.8492,7.1400,-7.0000,0.0000,5.8492,7.1400,-7.0000,0.0000,0.0000
0.02,8.4892,0.0000,5.9892,7.0000,-7.0000,0.0000,5.9892,7.0000,-7.0000,0.0000,5.9892,7.0000,-7.0000,0.0000,0.0000
0.02,8.6264,0.0000,6.1264,6.8600,-7.0000,0.0000,6.1264,6.8600,-7.0000,0.0000,6.1264,6.8600,-7.0000,0.0000,0.0000
0.02,8.7608,0.0000,6.2608,6.7200,-7.0000,0.0000,6.2608,6.7200,-7.0000,0.0000,6.2608,6.7200,-7.0000,0.0000,0.0000
0.02,8.8924,0.0000,6.3924,6.5800,-7.0000,0.0000,6.3924,6.5800,-7.0000,0.0000,6.3924,6.5800,-7.0000,0.0000,0.0000
0.02,9.0212,0.0000,6.5212,6.4400,-7.0000,0.0000,6.5212,6.4400,-7.0000,0.0000,6.5212,6.4400,-7.0000,0.0000,0.0000
0.02,9.1472,0.0000,6.6472,6.3000,-7.0000,0.0000,6.6472,6.3000,-7.0000,0.0000,6.6472,6.3000,-7.0000,0.0000,0.0000
0.02,9.2704,0.0000,6.7704,6.1600,-7.0000,0.0000,6.7704,6.1600,-7.0000,0.0000,6.7704,6.1600,-7.0000,0.0000,0.0000
0.02,9.3908,0.0000,6.8908,6.0200,-7.0000,0.0000,6.8908,6.0200,-7.0000,0.0000,6.8908,6.0200,-7.0000,0.0000,0.0000
0.02,9.5084,0.0000,7.0084,5.8800,-7.0000,0.0000,7.0084,5.8800,-7.0000,0.0000,7.0084,5.8800,-7.0000,0.0000,0.0000
0.02,9.6232,0.0000,7.1232,5.7400,-7.0000,0.0000,7.1232,5.7400,-7.0000,0.0000,7.1232,5.7400,-7.0000,0.0000,0.0000
