dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,14.2860,-11.2000,4.0360,7.0000,0.0000,0.0000,4.0360,7.0000,15.0000,0.0000,4.0360,7.0000,0.0000,0.0000,0.0000
0.02,14.4260,-11.2000,4.1760,7.0000,0.0000,0.0000,4.1760,7.0000,15.0000,0.0000,4.1760,7.0000,0.0000,0.0000,0.0000
0.02,14.5660,-11.2000,4.3160,7.0000,0.0000,0.0000,4.3160,7.0000,15.0000,0.0000,4.3160,7.0000,0.0000,0.0000,0.0000
0.02,14.7060,-11.2000,4.4560,7.0000,0.0000,0.0000,4.4560,7.0000,15.0000,0.0000,4.4560,7.0000,0.0000,0.0000,0.0000
0.02,14.8460,-11.2000,4.5960,7.0000,0.0000,0.0000,4.5960,7.0000,15.0000,0.0000,4.5960,7.0000,0.0000,0.0000,0.0000
0.02,14.9860,-11.2000,4.7360,7.0000,0.0000,0.0000,4.7360,7.0000,15.0000,0.0000,4.7360,7.0000,0.0000,0.0000,0.0000
0.02,15.1260,-11.2000,4.8760,7.0000,0.0000,0.0000,4.8760,7.0000,15.0000,0.0000,4.8760,7.0000,0.0000,0.0000,0.0000
0.02,15.2660,-11.2000,5.0160,7.0000,0.0000,0.0000,5.0160,7.0000,15.0000,0.0000,5.0160,7.0000,0.0000,0.0000,0.0000
0.02,15.4060,-11.2000,5.1560,7.0000,0.0000,0.0000,5.1560,7.0000,15.0000,0.0000,5.1560,7.0000,0.0000,0.0000,0.0000
0.02,15.5460,-11.2000,5.2960,7.0000,0.0000,0.0000,5.2960,7.0000,15.0000,0.0000,5.2960,7.0000,0.0000,0.0000,0.0000
0.02,15.6860,-11.2000,5.4360,7.0000,0.0000,0.0000,5.4360,7.0000,15.0000,0.0000,5.4360,7.0000,0.0000,0.0000,0.0000
0.02,15.8260,-11.2000,5.5760,7.0000,0.0000,0.0000,5.5760,7.0000,15.0000,0.0000,5.5760,7.0000,0.0000,0.0000,0.0000
0.02,15.9660,-11.2000,5.7160,7.0000,0.0000,0.0000,5.7160,7.0000,15.0000,0.0000,5.7160,7.0000,0.0000,0.0000,0.0000
0.02,16.1060,-11.2000,5.8560,7.0000,0.0000,0.0000,5.8560,7.0000,15.0000,0.0000,5.8560,7.0000,0.0000,0.0000,0.0000
0.02,16.2460,-11.2000,5.9960,7.0000,0.0000,0.0000,5.9960,7.0000,15.0000,0.0000,5.9960,7.0000,0.0000,0.0000,0.0000
0.02,16.3860,-11.2000,6.1360,7.0000,0.0000,0.0000,6.1360,7.0000,15.0000,0.0000,6.1360,7.0000,0.0000,0.0000,0.0000
0.02,16.5260,-11.2000,6.2760,7.0000,0.0000,0.0000,6.2760,7.0000,15.0000,0.0000,6.2760,7.0000,0.0000,0.0000,0.0000
0.02,16.6660,-11.2000,6.4160,7.0000,0.0000,0.0000,6.4160,7.0000,15.0000,0.0000,6.4160,7.0000,0.0000,0.0000,0.0000
0.02,16.8060,-11.2000,6.5560,7.0000,0.0000,0.0000,6.5560,7.0000,15.0000,0.0000,6.5560,7.0000,0.0000,0.0000,0.0000
0.02,16.9460,-11.2000,6.6960,7.0000,0.0000,0.0000,6.6960,7.0000,15.0000,0.0000,6.6960,7.0000,0.0000,0.0000,0.0000
0.02,17.0860,-11.2000,6.8360,7.0000,0.0000,0.0000,6.8360,7.0000,15.0000,0.0000,6.8360,7.0000,0.0000,0.0000,0.0000
0.02,17.2260,-11.2000,6.9760,7.0000,0.0000,0.0000,6.9760,7.0000,15.0000,0.0000,6.9760,7.0000,0.0000,0.0000,0.0000
0.02,17.3660,-11.2000,7.1160,7.0000,0.0000,0.0000,7.1160,7.0000,15.0000,0.0000,7.1160,7.0000,0.0000,0.0000,0.0000
0.02,17.5060,-11.2000,7.2560,7.0000,0.0000,0.0000,7.2560,7.0000,15.0000,0.0000,7.2560,7.0000,0.0000,0.0000,0.0000
0.02,17.6460,-11.2000,7.3960,7.0000,0.0000,0.0000,7.3960,7.0000,15.0000,0.0000,7.3960,7.0000,0.0000,0.0000,0.0000
0.02,17.7860,-11.2000,7.5360,7.0000,0.0000,0.0000,7.5360,7.0000,15.0000,0.0000,7.5360,7.0000,0.0000,0.0000,0.0000
0.02,17.9260,-11.2000,7.6760,7.0000,0.0000,0.0000,7.6760,7.0000,15.0000,0.0000,7.6760,7.0000,0.0000,0.0000,0.0000
0.02,18.0660,-11.2000,7.8160,7.0022,0.1104,5.5181,7.8160,7.0000,15.0000,0.0000,7.8160,6.9978,-0.1104,-5.5181,0.0000
0.02,18.2060,-11.2000,7.9564,7.0156,0.6693,27.9467,7.9560,7.0000,15.0000,0.0000,7.9556,6.9844,-0.6693,-27.9468,-0.0003
0.02,18.3460,-11.2001,8.0968,7.0224,0.3390,-16.5166,8.0960,7.0000,15.0000,0.0000,8.0952,6.9776,-0.3390,16.5166,-0.0007
0.02,18.4860,-11.2002,8.2372,7.0201,-0.1154,-22.7186,8.2360,7.0000,15.0000,0.0000,8.2348,6.9799,0.1154,22.7187,-0.0011
0.02,18.6260,-11.2004,8.3774,7.0095,-0.5302,-20.7419,8.3760,7.0000,15.0000,0.0000,8.3746,6.9905,0.5302,20.7420,-0.0012
0.02,18.7660,-11.2006,8.5172,6.9913,-0.9057,-18.7737,8.5160,7.0000,15.0000,0.0000,8.5148,7.0087,0.9057,18.7736,-0.0011
0.02,18.9060,-11.2007,8.6566,6.9665,-1.2421,-16.8210,8.6560,7.0000,15.0000,0.0000,8.6554,7.0335,1.2421,16.8206,-0.0005
0.02,19.0460,-11.2007,8.7953,6.9357,-1.5399,-14.8876,8.7960,7.0000,15.0000,0.0000,8.7967,7.0643,1.5399,14.8867,0.0007
0.02,19.1860,-11.2005,8.9333,6.8997,-1.7994,-12.9736,8.9360,7.0000,15.0000,0.0000,8.9387,7.1003,1.7993,12.9723,0.0024
0.02,19.3260,-11.1999,9.0704,6.8593,-2.0209,-11.0757,9.0760,7.0000,15.0000,0.0000,9.0816,7.1407,2.0208,11.0740,0.0049
0.02,19.4660,-11.1990,9.2067,6.8152,-2.2046,-9.1872,9.2160,7.0000,15.0000,0.0000,9.2253,7.1848,2.2045,9.1851,0.0082
0.02,19.6060,-11.1976,9.3421,6.7682,-2.3506,-7.2987,9.3560,7.0000,15.0000,0.0000,9.3699,7.2318,2.3504,7.2963,0.0123
0.02,19.7460,-11.1955,9.4765,6.7190,-2.4586,-5.3985,9.4960,7.0000,15.0000,0.0000,9.5155,7.2810,2.4583,5.3959,0.0173
0.02,19.8859,-11.1927,9.6099,6.6685,-2.5280,-3.4738,9.6360,7.0000,15.0000,0.0000,9.6621,7.3315,2.5278,3.4712,0.0232
0.02,20.0259,-11.1890,9.7422,6.6173,-2.5583,-1.5123,9.7760,7.0000,15.0000,0.0000,9.8098,7.3827,2.5580,1.5097,0.0300
0.02,20.1658,-11.1843,9.8735,6.5663,-2.5484,0.4970,9.9160,7.0000,15.0000,0.0000,9.9585,7.4336,2.5480,-0.4993,0.0377
0.02,20.3057,-11.1784,10.0039,6.5164,-2.4971,2.5618,10.0560,7.0000,15.0000,0.0000,10.1081,7.4836,2.4967,-2.5637,0.0463
0.02,20.4455,-11.1712,10.1332,6.4683,-2.4034,4.6851,10.1960,7.0000,15.0000,0.0000,10.2588,7.5316,2.4030,-4.6865,0.0558
0.02,20.5852,-11.1627,10.2617,6.4230,-2.2661,6.8638,10.3360,7.0000,15.0000,0.0000,10.4103,7.5769,2.2657,-6.8645,0.0661
0.02,20.7249,-11.1527,10.3893,6.3813,-2.0844,9.0880,10.4760,7.0000,15.0000,0.0000,10.5627,7.6186,2.0839,-9.0878,0.0770
0.02,20.8644,-11.1412,10.5162,6.3442,-1.8576,11.3401,10.6160,7.0000,15.0000,0.0000,10.7158,7.6558,1.8571,-11.3390,0.0887
0.02,21.0038,-11.1279,10.6424,6.3124,-1.5857,13.5956,10.7560,7.0000,15.0000,0.0000,10.8695,7.6875,1.5853,-13.5935,0.1009
0.02,21.1430,-11.1129,10.7682,6.2871,-1.2692,15.8240,10.8960,7.0000,15.0000,0.0000,11.0238,7.7128,1.2689,-15.8208,0.1136
0.02,21.2820,-11.0961,10.8936,6.2689,-0.9094,17.9911,11.0360,7.0000,15.0000,0.0000,11.1784,7.7310,0.9091,-17.9868,0.1266
0.02,21.4207,-11.0776,11.0187,6.2587,-0.5081,20.0622,11.1760,7.0000,15.0000,0.0000,11.3332,7.7412,0.5080,-20.0570,0.1398
0.02,21.5533,-11.0580,11.1385,5.9891,-13.4813,-648.6582,11.3100,6.7000,-15.0000,0.0000,11.4815,7.4108,-16.5181,-851.3046,0.1524
0.02,21.6797,-11.0379,11.2531,5.7274,-13.0835,19.8866,11.4380,6.4000,-15.0000,0.0000,11.6229,7.0725,-16.9158,-19.8846,0.1644
0.02,21.7999,-11.0172,11.3625,5.4720,-12.7687,15.7404,11.5600,6.1000,-15.0000,0.0000,11.7575,6.7279,-17.2306,-15.7405,0.1755
0.02,21.9140,-10.9964,11.4669,5.2213,-12.5365,11.6103,11.6760,5.8000,-15.0000,0.0000,11.8850,6.3786,-17.4629,-11.6120,0.1858
0.02,22.0221,-10.9755,11.5664,4.9736,-12.3838,7.6369,11.7860,5.5000,-15.0000,0.0000,12.0056,6.0263,-17.6157,-7.6398,0.1952
0.02,22.1240,-10.9549,11.6610,4.7275,-12.3052,3.9281,11.8900,5.2000,-15.0000,0.0000,12.1190,5.6724,-17.6943,-3.9317,0.2036
0.02,22.2199,-10.9348,11.7506,4.4816,-12.2940,0.5602,11.9880,4.9000,-15.0000,0.0000,12.2254,5.3183,-17.7056,-0.5642,0.2110
0.02,22.3098,-10.9152,11.8353,4.2348,-12.3424,-2.4177,12.0800,4.6000,-15.0000,0.0000,12.3247,4.9652,-17.6573,2.4138,0.2175
0.02,22.3937,-10.8964,11.9150,3.9860,-12.4420,-4.9788,12.1660,4.3000,-15.0000,0.0000,12.4170,4.6140,-17.5578,4.9752,0.2231
0.02,22.4717,-10.8785,11.9897,3.7343,-12.5842,-7.1127,12.2460,4.0000,-15.0000,0.0000,12.5023,4.2657,-17.4156,7.1095,0.2278
0.02,22.5437,-10.8617,12.0593,3.4791,-12.7606,-8.8203,12.3200,3.7000,-15.0000,0.0000,12.5807,3.9209,-17.2392,8.8177,0.2317
0.02,22.6099,-10.8459,12.1237,3.2198,-12.9628,-10.1104,12.3880,3.4000,-15.0000,0.0000,12.6523,3.5802,-17.0371,10.1083,0.2349
0.02,22.6702,-10.8314,12.1828,2.9562,-13.1828,-10.9963,12.4500,3.1000,-15.0000,0.0000,12.7172,3.2438,-16.8172,10.9947,0.2375
0.02,22.7246,-10.8182,12.2366,2.6879,-13.4126,-11.4943,12.5060,2.8000,-15.0000,0.0000,12.7754,2.9121,-16.5873,11.4932,0.2395
0.02,22.7731,-10.8063,12.2849,2.4150,-13.6451,-11.6232,12.5560,2.5000,-15.0000,0.0000,12.8271,2.5850,-16.3549,11.6224,0.2410
0.02,22.8159,-10.7958,12.3276,2.1375,-13.8732,-11.4037,12.6000,2.2000,-15.0000,0.0000,12.8724,2.2625,-16.1268,11.4032,0.2421
0.02,22.8528,-10.7866,12.3647,1.8557,-14.0904,-10.8591,12.6380,1.9000,-15.0000,0.0000,12.9113,1.9443,-15.9096,10.8588,0.2429
0.02,22.8838,-10.7789,12.3961,1.5699,-14.2907,-10.0161,12.6700,1.6000,-15.0000,0.0000,12.9439,1.6301,-15.7093,10.0159,0.2434
0.02,22.9091,-10.7727,12.4217,1.2805,-14.4688,-8.9045,12.6960,1.3000,-15.0000,0.0000,12.9702,1.3195,-15.5312,8.9044,0.2438
0.02,22.9285,-10.7678,12.4415,0.9881,-14.6199,-7.5581,12.7160,1.0000,-15.0000,0.0000,12.9905,1.0119,-15.3801,7.5581,0.2440
0.02,22.9420,-10.7644,12.4554,0.6933,-14.7402,-6.0148,12.7300,0.7000,-15.0000,0.0000,13.0046,0.7067,-15.2598,6.0148,0.2441
0.02,22.9498,-10.7625,12.4633,0.3968,-14.8265,-4.3157,12.7380,0.4000,-15.0000,0.0000,13.0127,0.4032,-15.1735,4.3157,0.2442
0.02,22.9517,-10.7620,12.4653,0.0993,-14.8767,-2.5055,12.7400,0.1000,-15.0000,0.0000,13.0147,0.1007,-15.1233,2.5055,0.2442
0.02,22.9479,-10.7630,12.4692,0.1985,4.9622,991.9404,12.7360,-0.2000,-15.0000,0.0000,13.0187,0.2015,5.0378,1008.0596,0.2442
