dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,30.5660,-5.5000,3.5660,4.0000,-15.0000,0.0000,3.5660,4.0000,-15.0000,0.0000,3.5660,4.0000,-15.0000,0.0000,0.0000
0.02,30.6400,-5.5000,3.6400,3.7000,-15.0000,0.0000,3.6400,3.7000,-15.0000,0.0000,3.6400,3.7000,-15.0000,0.0000,0.0000
0.02,30.7080,-5.5000,3.7080,3.4000,-15.0000,0.0000,3.7080,3.4000,-15.0000,0.0000,3.7080,3.4000,-15.0000,0.0000,0.0000
0.02,30.7700,-5.5000,3.7700,3.1000,-15.0000,0.0000,3.7700,3.1000,-15.0000,0.0000,3.7700,3.1000,-15.0000,0.0000,0.0000
0.02,30.8260,-5.5000,3.8260,2.8000,-15.0000,0.0000,3.8260,2.8000,-15.0000,0.0000,3.8260,2.8000,-15.0000,0.0000,0.0000
0.02,30.8760,-5.5000,3.8760,2.5000,-15.0000,0.0000,3.8760,2.5000,-15.0000,0.0000,3.8760,2.5000,-15.0000,0.0000,0.0000
0.02,30.9200,-5.5000,3.9200,2.2000,-15.0000,0.0000,3.9200,2.2000,-15.0000,0.0000,3.9200,2.2000,-15.0000,0.0000,0.0000
0.02,30.9580,-5.5000,3.9580,1.9000,-15.0000,0.0000,3.9580,1.9000,-15.0000,0.0000,3.9580,1.9000,-15.0000,0.0000,0.0000
0.02,30.9900,-5.5000,3.9900,1.6000,-15.0000,0.0000,3.9900,1.6000,-15.0000,0.0000,3.9900,1.6000,-15.0000,0.0000,0.0000
0.02,31.0000,-5.5000,4.0000,0.5000,-55.0000,-2000.0000,4.0000,1.3000,-15.0000,0.0000,4.0000,0.5000,-55.0000,-2000.0000,0.0000
0.02,31.0000,-5.5000,4.0000,0.0000,-25.0000,1500.0000,4.0000,1.0000,-15.0000,0.0000,4.0000,0.0000,-25.0000,1500.0000,0.0000
0.02,31.0000,-5.5000,4.0000,0.0000,0.0000,1250.0000,4.0000,0.7000,-15.0000,0.0000,4.0000,0.0000,0.0000,1250.0000,0.0000
0.02,31.0000,-5.5000,4.0000,0.0000,0.0000,0.0000,4.0000,0.4000,-15.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000
0.02,31.0000,-5.5000,4.0000,0.0000,0.0000,0.0000,4.0000,0.1000,-15.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000
0.02,31.0000,-5.5000,4.0000,0.0000,0.0000,0.0000,4.0000,-0.2000,-15.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000
