dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,10.1206,-0.6396,4.9087,4.7920,-14.1698,-15.5752,5.5800,4.8000,-15.0000,0.0000,6.2512,4.8080,-15.8302,15.5748,0.5967
0.02,10.1950,-0.5890,4.9987,4.5034,-14.4294,-12.9796,5.6700,4.5000,-15.0000,0.0000,6.3411,4.4966,-15.5706,12.9795,0.5966
0.02,10.2645,-0.5418,5.0829,4.2106,-14.6403,-10.5475,5.7540,4.2000,-15.0000,0.0000,6.4249,4.1894,-15.3597,10.5475,0.5964
0.02,10.3291,-0.4980,5.1612,3.9144,-14.8065,-8.3071,5.8320,3.9000,-15.0000,0.0000,6.5026,3.8856,-15.1935,8.3071,0.5962
0.02,10.3886,-0.4576,5.2335,3.6158,-14.9321,-6.2824,5.9040,3.6000,-15.0000,0.0000,6.5743,3.5842,-15.0679,6.2824,0.5959
0.02,10.4433,-0.4206,5.2998,3.3154,-15.0220,-4.4918,5.9700,3.3000,-15.0000,0.0000,6.6400,3.2846,-14.9780,4.4918,0.5956
0.02,10.4929,-0.3869,5.3601,3.0137,-15.0809,-2.9481,6.0300,3.0000,-15.0000,0.0000,6.6997,2.9863,-14.9191,2.9481,0.5954
0.02,10.5377,-0.3566,5.4143,2.7115,-15.1141,-1.6579,6.0840,2.7000,-15.0000,0.0000,6.7535,2.6885,-14.8859,1.6579,0.5952
0.02,10.5774,-0.3297,5.4625,2.4089,-15.1265,-0.6212,6.1320,2.4000,-15.0000,0.0000,6.8013,2.3911,-14.8735,0.6212,0.5950
0.02,10.6122,-0.3062,5.5047,2.1065,-15.1232,0.1680,6.1740,2.1000,-15.0000,0.0000,6.8432,2.0935,-14.8768,-0.1680,0.5949
0.02,10.6420,-0.2860,5.5407,1.8043,-15.1087,0.7219,6.2100,1.8000,-15.0000,0.0000,6.8791,1.7957,-14.8913,-0.7219,0.5948
0.02,10.6668,-0.2692,5.5708,1.5025,-15.0876,1.0579,6.2400,1.5000,-15.0000,0.0000,6.9090,1.4975,-14.9124,-1.0579,0.5948
0.02,10.6867,-0.2557,5.5948,1.2013,-15.0636,1.1986,6.2640,1.2000,-15.0000,0.0000,6.9330,1.1987,-14.9364,-1.1986,0.5948
0.02,10.7016,-0.2457,5.6128,0.9005,-15.0402,1.1703,6.2820,0.9000,-15.0000,0.0000,6.9510,0.8995,-14.9598,-1.1703,0.5948
0.02,10.7100,-0.2400,5.6229,0.5049,-19.7793,-236.9549,6.2921,0.6000,-15.0000,0.0000,6.9611,0.5047,-19.7393,-238.9734,0.5948
0.02,10.7100,-0.2400,5.6229,0.0000,-25.2443,-273.2507,6.2921,0.3000,-15.0000,0.0000,6.9611,0.0000,-25.2371,-274.8928,0.5948
0.02,10.7100,-0.2400,5.6229,0.0000,0.0000,1262.2145,6.2921,0.0000,-15.0000,0.0000,6.9611,0.0000,0.0000,1261.8572,0.5948
0.02,10.7100,-0.2400,5.6229,0.0000,0.0000,0.0000,6.2921,-0.3000,-15.0000,0.0000,6.9611,0.0000,0.0000,0.0000,0.5948
